"RoleName","RoleId","Privilege","IsSystemRole"
"NoTrustedAdmin","-8","VirtualMachine.DataSets.DataSetCreate","True"
"NoTrustedAdmin","-8","VirtualMachine.DataSets.DataSetDelete","True"
"NoTrustedAdmin","-8","VirtualMachine.DataSets.DataSetEntryDelete","True"
"NoTrustedAdmin","-8","VirtualMachine.DataSets.DataSetEntryGet","True"
"NoTrustedAdmin","-8","VirtualMachine.DataSets.DataSetEntryList","True"
"NoTrustedAdmin","-8","VirtualMachine.DataSets.DataSetEntrySet","True"
"NoTrustedAdmin","-8","VirtualMachine.DataSets.DataSetGet","True"
"NoTrustedAdmin","-8","VirtualMachine.DataSets.DataSetList","True"
"NoTrustedAdmin","-8","VirtualMachine.DataSets.DataSetUpdate","True"
"NoTrustedAdmin","-8","VirtualMachine.DataSets.Export","True"
"NoTrustedAdmin","-8","VirtualMachine.GuestOperations.Execute","True"
"NoTrustedAdmin","-8","VirtualMachine.GuestOperations.Modify","True"
"NoTrustedAdmin","-8","VirtualMachine.GuestOperations.ModifyAliases","True"
"NoTrustedAdmin","-8","VirtualMachine.GuestOperations.Query","True"
"NoTrustedAdmin","-8","VirtualMachine.GuestOperations.QueryAliases","True"
"NoTrustedAdmin","-8","VirtualMachine.Hbr.ConfigureReplication","True"
"NoTrustedAdmin","-8","VirtualMachine.Hbr.MonitorReplication","True"
"NoTrustedAdmin","-8","VirtualMachine.Hbr.ReplicaManagement","True"
"NoTrustedAdmin","-8","VirtualMachine.Interact.AnswerQuestion","True"
"NoTrustedAdmin","-8","VirtualMachine.Interact.Backup","True"
"NoTrustedAdmin","-8","VirtualMachine.Interact.ConsoleInteract","True"
"NoTrustedAdmin","-8","VirtualMachine.Interact.CreateScreenshot","True"
"NoTrustedAdmin","-8","VirtualMachine.Interact.CreateSecondary","True"
"NoTrustedAdmin","-8","VirtualMachine.Interact.DefragmentAllDisks","True"
"NoTrustedAdmin","-8","VirtualMachine.Interact.DeviceConnection","True"
"NoTrustedAdmin","-8","VirtualMachine.Interact.DisableSecondary","True"
"NoTrustedAdmin","-8","VirtualMachine.Interact.DnD","True"
"NoTrustedAdmin","-8","VirtualMachine.Interact.EnableSecondary","True"
"NoTrustedAdmin","-8","VirtualMachine.Interact.GuestControl","True"
"NoTrustedAdmin","-8","VirtualMachine.Interact.MakePrimary","True"
"NoTrustedAdmin","-8","VirtualMachine.Interact.Pause","True"
"NoTrustedAdmin","-8","VirtualMachine.Interact.PowerOff","True"
"NoTrustedAdmin","-8","VirtualMachine.Interact.PowerOn","True"
"NoTrustedAdmin","-8","VirtualMachine.Interact.PutUsbScanCodes","True"
"NoTrustedAdmin","-8","VirtualMachine.Interact.Record","True"
"NoTrustedAdmin","-8","VirtualMachine.Interact.Replay","True"
"NoTrustedAdmin","-8","VirtualMachine.Interact.Reset","True"
"NoTrustedAdmin","-8","VirtualMachine.Interact.SESparseMaintenance","True"
"NoTrustedAdmin","-8","VirtualMachine.Interact.SetCDMedia","True"
"NoTrustedAdmin","-8","VirtualMachine.Interact.SetFloppyMedia","True"
"NoTrustedAdmin","-8","VirtualMachine.Interact.Suspend","True"
"NoTrustedAdmin","-8","VirtualMachine.Interact.SuspendToMemory","True"
"NoTrustedAdmin","-8","VirtualMachine.Interact.TerminateFaultTolerantVM","True"
"NoTrustedAdmin","-8","VirtualMachine.Interact.ToolsInstall","True"
"NoTrustedAdmin","-8","VirtualMachine.Interact.TurnOffFaultTolerance","True"
"NoTrustedAdmin","-8","VirtualMachine.Inventory.Create","True"
"NoTrustedAdmin","-8","VirtualMachine.Inventory.CreateFromExisting","True"
"NoTrustedAdmin","-8","VirtualMachine.Inventory.Delete","True"
"NoTrustedAdmin","-8","VirtualMachine.Inventory.Move","True"
"NoTrustedAdmin","-8","VirtualMachine.Inventory.Register","True"
"NoTrustedAdmin","-8","VirtualMachine.Inventory.Unregister","True"
"NoTrustedAdmin","-8","VirtualMachine.Namespace.Event","True"
"NoTrustedAdmin","-8","VirtualMachine.Namespace.EventNotify","True"
"NoTrustedAdmin","-8","VirtualMachine.Namespace.Management","True"
"NoTrustedAdmin","-8","VirtualMachine.Namespace.ModifyContent","True"
"NoTrustedAdmin","-8","VirtualMachine.Namespace.Query","True"
"NoTrustedAdmin","-8","VirtualMachine.Namespace.ReadContent","True"
"NoTrustedAdmin","-8","VirtualMachine.Provisioning.Clone","True"
"NoTrustedAdmin","-8","VirtualMachine.Provisioning.CloneTemplate","True"
"NoTrustedAdmin","-8","VirtualMachine.Provisioning.CreateTemplateFromVM","True"
"NoTrustedAdmin","-8","VirtualMachine.Provisioning.Customize","True"
"NoTrustedAdmin","-8","VirtualMachine.Provisioning.DeployTemplate","True"
"NoTrustedAdmin","-8","VirtualMachine.Provisioning.DiskRandomAccess","True"
"NoTrustedAdmin","-8","VirtualMachine.Provisioning.DiskRandomRead","True"
"NoTrustedAdmin","-8","VirtualMachine.Provisioning.FileRandomAccess","True"
"NoTrustedAdmin","-8","VirtualMachine.Provisioning.GetVmFiles","True"
"NoTrustedAdmin","-8","VirtualMachine.Provisioning.MarkAsTemplate","True"
"NoTrustedAdmin","-8","VirtualMachine.Provisioning.MarkAsVM","True"
"NoTrustedAdmin","-8","VirtualMachine.Provisioning.ModifyCustSpecs","True"
"NoTrustedAdmin","-8","VirtualMachine.Provisioning.PromoteDisks","True"
"NoTrustedAdmin","-8","VirtualMachine.Provisioning.PutVmFiles","True"
"NoTrustedAdmin","-8","VirtualMachine.Provisioning.ReadCustSpecs","True"
"NoTrustedAdmin","-8","VirtualMachine.State.CreateSnapshot","True"
"NoTrustedAdmin","-8","VirtualMachine.State.RemoveSnapshot","True"
"NoTrustedAdmin","-8","VirtualMachine.State.RenameSnapshot","True"
"NoTrustedAdmin","-8","VirtualMachine.State.RevertToSnapshot","True"
"NoTrustedAdmin","-8","VirtualMachineClasses.Manage","True"
"NoTrustedAdmin","-8","VmCam.Administer","True"
"NoTrustedAdmin","-8","Vsan.Cluster.ShallowRekey","True"
"NoTrustedAdmin","-8","Vsan.DataProtection.Management","True"
"NoTrustedAdmin","-8","Vsan.Xvc.UpdateClientInfo","True"
"NoTrustedAdmin","-8","Zone.Manage","True"
"NoTrustedAdmin","-8","Zone.ObjectAttachable","True"
"NoTrustedAdmin","-8","vSANStats.Access","True"
"NoTrustedAdmin","-8","vService.CreateDependency","True"
"NoTrustedAdmin","-8","vService.DestroyDependency","True"
"NoTrustedAdmin","-8","vService.ReconfigureDependency","True"
"NoTrustedAdmin","-8","vService.UpdateDependency","True"
"NoTrustedAdmin","-8","vSphereClient.UtilizeVerificationCode","True"
"NoTrustedAdmin","-8","vSphereDataProtection.Protection","True"
"NoTrustedAdmin","-8","vSphereDataProtection.Recovery","True"
"NoTrustedAdmin","-8","vStats.CollectAny","True"
"NoTrustedAdmin","-8","vStats.QueryAny","True"
"NoTrustedAdmin","-8","vStats.Settings","True"
"TrustedAdmin","-7","System.Anonymous","True"
"TrustedAdmin","-7","System.Read","True"
"TrustedAdmin","-7","System.View","True"
"TrustedAdmin","-7","TrustedAdmin.ConfigureHostCertificates","True"
"TrustedAdmin","-7","TrustedAdmin.ConfigureHostMetadata","True"
"TrustedAdmin","-7","TrustedAdmin.ConfigureTokenConversionPolicy","True"
"TrustedAdmin","-7","TrustedAdmin.ManageAttestingSSO","True"
"TrustedAdmin","-7","TrustedAdmin.ManageKMSTrust","True"
"TrustedAdmin","-7","TrustedAdmin.ManageTrustedHosts","True"
"TrustedAdmin","-7","TrustedAdmin.ReadAttestingSSO","True"
"TrustedAdmin","-7","TrustedAdmin.ReadKMSTrust","True"
"TrustedAdmin","-7","TrustedAdmin.ReadStsInfo","True"
"TrustedAdmin","-7","TrustedAdmin.ReadTrustedHosts","True"
"TrustedAdmin","-7","TrustedAdmin.RetrieveHostMetadata","True"
"TrustedAdmin","-7","TrustedAdmin.RetrieveTPMHostCertificates","True"
"NoCryptoAdmin","-6","Alarm.Acknowledge","True"
"NoCryptoAdmin","-6","Alarm.Create","True"
"NoCryptoAdmin","-6","Alarm.Delete","True"
"NoCryptoAdmin","-6","Alarm.DisableActions","True"
"NoCryptoAdmin","-6","Alarm.Edit","True"
"NoCryptoAdmin","-6","Alarm.SetStatus","True"
"NoCryptoAdmin","-6","Alarm.ToggleEnableOnEntity","True"
"NoCryptoAdmin","-6","Authorization.ModifyPermissions","True"
"NoCryptoAdmin","-6","Authorization.ModifyPrivileges","True"
"NoCryptoAdmin","-6","Authorization.ModifyRoles","True"
"NoCryptoAdmin","-6","Authorization.ModifyVTContainerMappings","True"
"NoCryptoAdmin","-6","Authorization.ModifyVTContainers","True"
"NoCryptoAdmin","-6","Authorization.ReassignRolePermissions","True"
"NoCryptoAdmin","-6","AutoDeploy.Host.AssociateMachine","True"
"NoCryptoAdmin","-6","AutoDeploy.Profile.Create","True"
"NoCryptoAdmin","-6","AutoDeploy.Profile.Edit","True"
"NoCryptoAdmin","-6","AutoDeploy.Rule.Create","True"
"NoCryptoAdmin","-6","AutoDeploy.Rule.Delete","True"
"NoCryptoAdmin","-6","AutoDeploy.Rule.Edit","True"
"NoCryptoAdmin","-6","AutoDeploy.RuleSet.Activate","True"
"NoCryptoAdmin","-6","AutoDeploy.RuleSet.Edit","True"
"NoCryptoAdmin","-6","Certificate.Manage","True"
"NoCryptoAdmin","-6","CertificateAuthority.Administer","True"
"NoCryptoAdmin","-6","CertificateAuthority.Manage","True"
"NoCryptoAdmin","-6","CertificateManagement.Administer","True"
"NoCryptoAdmin","-6","CertificateManagement.Manage","True"
"NoCryptoAdmin","-6","CertificateManagementSubscriptions.Delete","True"
"NoCryptoAdmin","-6","Cns.Searchable","True"
"NoCryptoAdmin","-6","ComputePolicy.Manage","True"
"NoCryptoAdmin","-6","ContentLibrary.AddCertToTrustStore","True"
"NoCryptoAdmin","-6","ContentLibrary.AddLibraryItem","True"
"NoCryptoAdmin","-6","ContentLibrary.AddSubscription","True"
"NoCryptoAdmin","-6","ContentLibrary.CheckInTemplate","True"
"NoCryptoAdmin","-6","ContentLibrary.CheckOutTemplate","True"
"NoCryptoAdmin","-6","ContentLibrary.CreateLocalLibrary","True"
"NoCryptoAdmin","-6","ContentLibrary.CreateSubscribedLibrary","True"
"NoCryptoAdmin","-6","ContentLibrary.DeleteCertFromTrustStore","True"
"NoCryptoAdmin","-6","ContentLibrary.DeleteLibraryItem","True"
"NoCryptoAdmin","-6","ContentLibrary.DeleteLocalLibrary","True"
"NoCryptoAdmin","-6","ContentLibrary.DeleteSubscribedLibrary","True"
"NoCryptoAdmin","-6","ContentLibrary.DeleteSubscription","True"
"NoCryptoAdmin","-6","ContentLibrary.DownloadSession","True"
"NoCryptoAdmin","-6","ContentLibrary.EvictLibraryItem","True"
"NoCryptoAdmin","-6","ContentLibrary.EvictSubscribedLibrary","True"
"NoCryptoAdmin","-6","ContentLibrary.GetConfiguration","True"
"NoCryptoAdmin","-6","ContentLibrary.ImportStorage","True"
"NoCryptoAdmin","-6","ContentLibrary.ManageClusterRegistryResource","True"
"NoCryptoAdmin","-6","ContentLibrary.ManageRegistry","True"
"NoCryptoAdmin","-6","ContentLibrary.ManageRegistryProject","True"
"NoCryptoAdmin","-6","ContentLibrary.ProbeSubscription","True"
"NoCryptoAdmin","-6","ContentLibrary.PublishLibrary","True"
"NoCryptoAdmin","-6","ContentLibrary.PublishLibraryItem","True"
"NoCryptoAdmin","-6","ContentLibrary.ReadStorage","True"
"NoCryptoAdmin","-6","ContentLibrary.SyncLibrary","True"
"NoCryptoAdmin","-6","ContentLibrary.SyncLibraryItem","True"
"NoCryptoAdmin","-6","ContentLibrary.TypeIntrospection","True"
"NoCryptoAdmin","-6","ContentLibrary.UpdateConfiguration","True"
"NoCryptoAdmin","-6","ContentLibrary.UpdateLibrary","True"
"NoCryptoAdmin","-6","ContentLibrary.UpdateLibraryItem","True"
"NoCryptoAdmin","-6","ContentLibrary.UpdateLocalLibrary","True"
"NoCryptoAdmin","-6","ContentLibrary.UpdateSession","True"
"NoCryptoAdmin","-6","ContentLibrary.UpdateSubscribedLibrary","True"
"NoCryptoAdmin","-6","ContentLibrary.UpdateSubscription","True"
"NoCryptoAdmin","-6","DVPortgroup.Create","True"
"NoCryptoAdmin","-6","DVPortgroup.Delete","True"
"NoCryptoAdmin","-6","DVPortgroup.Ipfix","True"
"NoCryptoAdmin","-6","DVPortgroup.Modify","True"
"NoCryptoAdmin","-6","DVPortgroup.PolicyOp","True"
"NoCryptoAdmin","-6","DVPortgroup.ScopeOp","True"
"NoCryptoAdmin","-6","DVSwitch.Create","True"
"NoCryptoAdmin","-6","DVSwitch.Delete","True"
"NoCryptoAdmin","-6","DVSwitch.HostOp","True"
"NoCryptoAdmin","-6","DVSwitch.Ipfix","True"
"NoCryptoAdmin","-6","DVSwitch.Modify","True"
"NoCryptoAdmin","-6","DVSwitch.Move","True"
"NoCryptoAdmin","-6","DVSwitch.PolicyOp","True"
"NoCryptoAdmin","-6","DVSwitch.PortConfig","True"
"NoCryptoAdmin","-6","DVSwitch.PortSetting","True"
"NoCryptoAdmin","-6","DVSwitch.ResourceManagement","True"
"NoCryptoAdmin","-6","DVSwitch.Vspan","True"
"NoCryptoAdmin","-6","Datacenter.Create","True"
"NoCryptoAdmin","-6","Datacenter.Delete","True"
"NoCryptoAdmin","-6","Datacenter.IpPoolConfig","True"
"NoCryptoAdmin","-6","Datacenter.IpPoolQueryAllocations","True"
"NoCryptoAdmin","-6","Datacenter.IpPoolReleaseIp","True"
"NoCryptoAdmin","-6","Datacenter.Move","True"
"NoCryptoAdmin","-6","Datacenter.Reconfigure","True"
"NoCryptoAdmin","-6","Datacenter.Rename","True"
"NoCryptoAdmin","-6","Datacenter.UpdateCarbonInfo","True"
"NoCryptoAdmin","-6","Datastore.AllocateSpace","True"
"NoCryptoAdmin","-6","Datastore.Browse","True"
"NoCryptoAdmin","-6","Datastore.Config","True"
"NoCryptoAdmin","-6","Datastore.ConfigIOManagement","True"
"NoCryptoAdmin","-6","Datastore.Delete","True"
"NoCryptoAdmin","-6","Datastore.DeleteFile","True"
"NoCryptoAdmin","-6","Datastore.FileManagement","True"
"NoCryptoAdmin","-6","Datastore.Move","True"
"NoCryptoAdmin","-6","Datastore.Rename","True"
"NoCryptoAdmin","-6","Datastore.UpdateVirtualMachineFiles","True"
"NoCryptoAdmin","-6","Datastore.UpdateVirtualMachineMetadata","True"
"NoCryptoAdmin","-6","DrProxy.Host.Configure","True"
"NoCryptoAdmin","-6","DrProxy.Host.ManageService","True"
"NoCryptoAdmin","-6","DrProxy.Host.View","True"
"NoCryptoAdmin","-6","DrProxy.License.Update","True"
"NoCryptoAdmin","-6","DrProxy.License.View","True"
"NoCryptoAdmin","-6","DrProxy.Progress.Control","True"
"NoCryptoAdmin","-6","DrProxy.Vm.Configure","True"
"NoCryptoAdmin","-6","EAM.Config","True"
"NoCryptoAdmin","-6","EAM.Modify","True"
"NoCryptoAdmin","-6","EAM.View","True"
"NoCryptoAdmin","-6","Extension.Register","True"
"NoCryptoAdmin","-6","Extension.Unregister","True"
"NoCryptoAdmin","-6","Extension.Update","True"
"NoCryptoAdmin","-6","ExternalStatsProvider.Register","True"
"NoCryptoAdmin","-6","ExternalStatsProvider.Unregister","True"
"NoCryptoAdmin","-6","ExternalStatsProvider.Update","True"
"NoCryptoAdmin","-6","Folder.Create","True"
"NoCryptoAdmin","-6","Folder.Delete","True"
"NoCryptoAdmin","-6","Folder.Move","True"
"NoCryptoAdmin","-6","Folder.Rename","True"
"NoCryptoAdmin","-6","Global.CancelTask","True"
"NoCryptoAdmin","-6","Global.CapacityPlanning","True"
"NoCryptoAdmin","-6","Global.DisableMethods","True"
"NoCryptoAdmin","-6","Global.EnableMethods","True"
"NoCryptoAdmin","-6","Global.GlobalTag","True"
"NoCryptoAdmin","-6","Global.Health","True"
"NoCryptoAdmin","-6","Global.Licenses","True"
"NoCryptoAdmin","-6","Global.LogEvent","True"
"NoCryptoAdmin","-6","Global.ManageCustomFields","True"
"NoCryptoAdmin","-6","Global.Proxy","True"
"NoCryptoAdmin","-6","Global.ScriptAction","True"
"NoCryptoAdmin","-6","Global.ServiceManagers","True"
"NoCryptoAdmin","-6","Global.SetCustomField","True"
"NoCryptoAdmin","-6","Global.Settings","True"
"NoCryptoAdmin","-6","Global.SystemTag","True"
"NoCryptoAdmin","-6","Global.VCServer","True"
"NoCryptoAdmin","-6","Global.com.vmware.vcops","True"
"NoCryptoAdmin","-6","Global.com.vmware.vcops.ContentAdmin","True"
"NoCryptoAdmin","-6","Global.com.vmware.vcops.GeneralUser-1","True"
"NoCryptoAdmin","-6","Global.com.vmware.vcops.GeneralUser-2","True"
"NoCryptoAdmin","-6","Global.com.vmware.vcops.GeneralUser-3","True"
"NoCryptoAdmin","-6","Global.com.vmware.vcops.GeneralUser-4","True"
"NoCryptoAdmin","-6","Global.com.vmware.vcops.PowerUserMinusRemediation","True"
"NoCryptoAdmin","-6","Global.com.vmware.vcopsAdmin","True"
"NoCryptoAdmin","-6","GuestDataPublisher.GetData","True"
"NoCryptoAdmin","-6","HLM.Create","True"
"NoCryptoAdmin","-6","HLM.Manage","True"
"NoCryptoAdmin","-6","HealthUpdateProvider.Register","True"
"NoCryptoAdmin","-6","HealthUpdateProvider.Unregister","True"
"NoCryptoAdmin","-6","HealthUpdateProvider.Update","True"
"NoCryptoAdmin","-6","Host.Cim.CimInteraction","True"
"NoCryptoAdmin","-6","Host.Config.AdvancedConfig","True"
"NoCryptoAdmin","-6","Host.Config.AuthenticationStore","True"
"NoCryptoAdmin","-6","Host.Config.AutoStart","True"
"NoCryptoAdmin","-6","Host.Config.Connection","True"
"NoCryptoAdmin","-6","Host.Config.DateTime","True"
"NoCryptoAdmin","-6","Host.Config.Firmware","True"
"NoCryptoAdmin","-6","Host.Config.GuestStore","True"
"NoCryptoAdmin","-6","Host.Config.HyperThreading","True"
"NoCryptoAdmin","-6","Host.Config.Image","True"
"NoCryptoAdmin","-6","Host.Config.Maintenance","True"
"NoCryptoAdmin","-6","Host.Config.Memory","True"
"NoCryptoAdmin","-6","Host.Config.NetService","True"
"NoCryptoAdmin","-6","Host.Config.Network","True"
"NoCryptoAdmin","-6","Host.Config.Nvdimm","True"
"NoCryptoAdmin","-6","Host.Config.Patch","True"
"NoCryptoAdmin","-6","Host.Config.PciPassthru","True"
"NoCryptoAdmin","-6","Host.Config.Power","True"
"NoCryptoAdmin","-6","Host.Config.ProductLocker","True"
"NoCryptoAdmin","-6","Host.Config.Quarantine","True"
"NoCryptoAdmin","-6","Host.Config.Resources","True"
"NoCryptoAdmin","-6","Host.Config.Settings","True"
"NoCryptoAdmin","-6","Host.Config.Snmp","True"
"NoCryptoAdmin","-6","Host.Config.Storage","True"
"NoCryptoAdmin","-6","Host.Config.SystemFirewallRuleSet","True"
"NoCryptoAdmin","-6","Host.Config.SystemManagement","True"
"NoCryptoAdmin","-6","Host.Entropy.Read","True"
"NoCryptoAdmin","-6","Host.Entropy.Write","True"
"NoCryptoAdmin","-6","Host.Hbr.HbrDaemonManagement","True"
"NoCryptoAdmin","-6","Host.Hbr.HbrManagement","True"
"NoCryptoAdmin","-6","Host.Inventory.CreateCluster","True"
"NoCryptoAdmin","-6","Host.Inventory.DeleteCluster","True"
"NoCryptoAdmin","-6","Host.Inventory.EditCluster","True"
"NoCryptoAdmin","-6","Host.Inventory.ManageClusterLifecyle","True"
"NoCryptoAdmin","-6","Host.Inventory.MoveCluster","True"
"NoCryptoAdmin","-6","Host.Inventory.MoveHost","True"
"NoCryptoAdmin","-6","Host.Inventory.RemoveHostFromCluster","True"
"NoCryptoAdmin","-6","Host.Inventory.RenameCluster","True"
"NoCryptoAdmin","-6","Host.Local.CreateVM","True"
"NoCryptoAdmin","-6","Host.Local.DeleteVM","True"
"NoCryptoAdmin","-6","Host.Local.InstallAgent","True"
"NoCryptoAdmin","-6","Host.Local.ReconfigVM","True"
"NoCryptoAdmin","-6","Host.Sgx.Register","True"
"NoCryptoAdmin","-6","Host.Stats.Query","True"
"NoCryptoAdmin","-6","Host.Tpm.Read","True"
"NoCryptoAdmin","-6","Host.Tpm.Unseal","True"
"NoCryptoAdmin","-6","ImageBuilder.Depot.Create","True"
"NoCryptoAdmin","-6","ImageBuilder.Depot.Delete","True"
"NoCryptoAdmin","-6","ImageBuilder.Profile.Create","True"
"NoCryptoAdmin","-6","ImageBuilder.Profile.Delete","True"
"NoCryptoAdmin","-6","ImageBuilder.Profile.Export","True"
"NoCryptoAdmin","-6","Infraprofile.Read","True"
"NoCryptoAdmin","-6","Infraprofile.Write","True"
"NoCryptoAdmin","-6","IntercomNamespace.Read","True"
"NoCryptoAdmin","-6","IntercomNamespace.Write","True"
"NoCryptoAdmin","-6","InventoryService.Tagging.AttachTag","True"
"NoCryptoAdmin","-6","InventoryService.Tagging.CreateCategory","True"
"NoCryptoAdmin","-6","InventoryService.Tagging.CreateTag","True"
"NoCryptoAdmin","-6","InventoryService.Tagging.DeleteCategory","True"
"NoCryptoAdmin","-6","InventoryService.Tagging.DeleteTag","True"
"NoCryptoAdmin","-6","InventoryService.Tagging.EditCategory","True"
"NoCryptoAdmin","-6","InventoryService.Tagging.EditTag","True"
"NoCryptoAdmin","-6","InventoryService.Tagging.ModifyUsedByForCategory","True"
"NoCryptoAdmin","-6","InventoryService.Tagging.ModifyUsedByForTag","True"
"NoCryptoAdmin","-6","InventoryService.Tagging.ObjectAttachable","True"
"NoCryptoAdmin","-6","Namespaces.Backup","True"
"NoCryptoAdmin","-6","Namespaces.Configure","True"
"NoCryptoAdmin","-6","Namespaces.ListAccess","True"
"NoCryptoAdmin","-6","Namespaces.Manage","True"
"NoCryptoAdmin","-6","Namespaces.ManageCapabilities","True"
"NoCryptoAdmin","-6","Namespaces.ManageDisks","True"
"NoCryptoAdmin","-6","Namespaces.SelfServiceManage","True"
"NoCryptoAdmin","-6","Namespaces.Upgrade","True"
"NoCryptoAdmin","-6","NetBackup.AddRemoveServer","True"
"NoCryptoAdmin","-6","NetBackup.VMRecovery","True"
"NoCryptoAdmin","-6","Network.Assign","True"
"NoCryptoAdmin","-6","Network.Config","True"
"NoCryptoAdmin","-6","Network.Delete","True"
"NoCryptoAdmin","-6","Network.Move","True"
"NoCryptoAdmin","-6","Nsx.Manage","True"
"NoCryptoAdmin","-6","Nsx.ModifyAll","True"
"NoCryptoAdmin","-6","Nsx.Read","True"
"NoCryptoAdmin","-6","Observability.Admin","True"
"NoCryptoAdmin","-6","Observability.StatsProvider.Manage","True"
"NoCryptoAdmin","-6","OvfManager.OvfConsumerAccess","True"
"NoCryptoAdmin","-6","PartnerRestDaemon.Read","True"
"NoCryptoAdmin","-6","PartnerRestDaemon.Write","True"
"NoCryptoAdmin","-6","Performance.ModifyIntervals","True"
"NoCryptoAdmin","-6","Plugin.Management","True"
"NoCryptoAdmin","-6","Profile.Clear","True"
"NoCryptoAdmin","-6","Profile.Create","True"
"NoCryptoAdmin","-6","Profile.Delete","True"
"NoCryptoAdmin","-6","Profile.Edit","True"
"NoCryptoAdmin","-6","Profile.Export","True"
"NoCryptoAdmin","-6","Profile.View","True"
"NoCryptoAdmin","-6","ReplicationService.Administer","True"
"NoCryptoAdmin","-6","Resource.ApplyRecommendation","True"
"NoCryptoAdmin","-6","Resource.AssignVAppToPool","True"
"NoCryptoAdmin","-6","Resource.AssignVMToPool","True"
"NoCryptoAdmin","-6","Resource.ColdMigrate","True"
"NoCryptoAdmin","-6","Resource.CreatePool","True"
"NoCryptoAdmin","-6","Resource.DeletePool","True"
"NoCryptoAdmin","-6","Resource.EditPool","True"
"NoCryptoAdmin","-6","Resource.HotMigrate","True"
"NoCryptoAdmin","-6","Resource.MovePool","True"
"NoCryptoAdmin","-6","Resource.QueryVMotion","True"
"NoCryptoAdmin","-6","Resource.RenamePool","True"
"NoCryptoAdmin","-6","ScheduledTask.Create","True"
"NoCryptoAdmin","-6","ScheduledTask.Delete","True"
"NoCryptoAdmin","-6","ScheduledTask.Edit","True"
"NoCryptoAdmin","-6","ScheduledTask.Run","True"
"NoCryptoAdmin","-6","ServiceAccount.Administer","True"
"NoCryptoAdmin","-6","ServiceAccount.ManageAccount","True"
"NoCryptoAdmin","-6","ServiceAccount.ManagePassword","True"
"NoCryptoAdmin","-6","Sessions.CollectPrivilegeChecks","True"
"NoCryptoAdmin","-6","Sessions.GlobalMessage","True"
"NoCryptoAdmin","-6","Sessions.ImpersonateUser","True"
"NoCryptoAdmin","-6","Sessions.TerminateSession","True"
"NoCryptoAdmin","-6","Sessions.ValidateSession","True"
"NoCryptoAdmin","-6","SettingsStore.Manage","True"
"NoCryptoAdmin","-6","StoragePod.Config","True"
"NoCryptoAdmin","-6","StorageProfile.Apply","True"
"NoCryptoAdmin","-6","StorageProfile.Update","True"
"NoCryptoAdmin","-6","StorageProfile.View","True"
"NoCryptoAdmin","-6","StorageViews.ConfigureService","True"
"NoCryptoAdmin","-6","StorageViews.View","True"
"NoCryptoAdmin","-6","SupervisorServices.Install","True"
"NoCryptoAdmin","-6","SupervisorServices.Manage","True"
"NoCryptoAdmin","-6","System.Anonymous","True"
"NoCryptoAdmin","-6","System.Read","True"
"NoCryptoAdmin","-6","System.View","True"
"NoCryptoAdmin","-6","Task.Create","True"
"NoCryptoAdmin","-6","Task.Update","True"
"NoCryptoAdmin","-6","Task.Update.Task.Update","True"
"NoCryptoAdmin","-6","TenantManager.Query","True"
"NoCryptoAdmin","-6","TenantManager.Update","True"
"NoCryptoAdmin","-6","TokenService.PersistableTokenExchange","True"
"NoCryptoAdmin","-6","Topology.Manage","True"
"NoCryptoAdmin","-6","TransferService.Manage","True"
"NoCryptoAdmin","-6","TransferService.Monitor","True"
"NoCryptoAdmin","-6","Trust.Administer","True"
"NoCryptoAdmin","-6","Trust.Manage","True"
"NoCryptoAdmin","-6","VApp.ApplicationConfig","True"
"NoCryptoAdmin","-6","VApp.AssignResourcePool","True"
"NoCryptoAdmin","-6","VApp.AssignVApp","True"
"NoCryptoAdmin","-6","VApp.AssignVM","True"
"NoCryptoAdmin","-6","VApp.Clone","True"
"NoCryptoAdmin","-6","VApp.Create","True"
"NoCryptoAdmin","-6","VApp.Delete","True"
"NoCryptoAdmin","-6","VApp.Export","True"
"NoCryptoAdmin","-6","VApp.ExtractOvfEnvironment","True"
"NoCryptoAdmin","-6","VApp.Import","True"
"NoCryptoAdmin","-6","VApp.InstanceConfig","True"
"NoCryptoAdmin","-6","VApp.ManagedByConfig","True"
"NoCryptoAdmin","-6","VApp.Move","True"
"NoCryptoAdmin","-6","VApp.PowerOff","True"
"NoCryptoAdmin","-6","VApp.PowerOn","True"
"NoCryptoAdmin","-6","VApp.PullFromUrls","True"
"NoCryptoAdmin","-6","VApp.Rename","True"
"NoCryptoAdmin","-6","VApp.ResourceConfig","True"
"NoCryptoAdmin","-6","VApp.Suspend","True"
"NoCryptoAdmin","-6","VApp.Unregister","True"
"NoCryptoAdmin","-6","VcIdentityProviders.Create","True"
"NoCryptoAdmin","-6","VcIdentityProviders.Manage","True"
"NoCryptoAdmin","-6","VcIdentityProviders.Read","True"
"NoCryptoAdmin","-6","VcIntegrity.Baseline.com.vmware.vcIntegrity.AssignBaselines","True"
"NoCryptoAdmin","-6","VcIntegrity.Baseline.com.vmware.vcIntegrity.ManageBaselines","True"
"NoCryptoAdmin","-6","VcIntegrity.ClusterConfiguration.Export","True"
"NoCryptoAdmin","-6","VcIntegrity.ClusterConfiguration.Modify","True"
"NoCryptoAdmin","-6","VcIntegrity.ClusterConfiguration.Remediate","True"
"NoCryptoAdmin","-6","VcIntegrity.ClusterConfiguration.View","True"
"NoCryptoAdmin","-6","VcIntegrity.FileUpload.com.vmware.vcIntegrity.ImportFile","True"
